path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
684dd9cf-2844-407b-9a7f-12e7b559773f/bd608d5f037a47037f99700e646575a3ed161f163ad42ff394bb48afdbc2b57b.mp3,Ostschweiz,So könnten Persönlichkeitsrechte naher Angehöriger verletzt werden.,zoː kœntən pɛɾzøːnlɪçkaɪtsrɛçtə nɑːɜ anɡəhøːrɪɡɜ fɛɾlɛtst vɛɾdən,zoːç kɛntə pəzɛnɪç kɛtsrɛç nɑːɑːɑː ɑːkyːrgɛː fyːlɪçtɛvɛːɾdɛ,zoː kœntən das pɛɾzøːnlɪçkaɪtsrɛçt nɔx anɡəhøːrɪɡə fɛɾlɛtst vɛɾdən
937d2af6-fc16-47b1-a53b-4dee4accc211/9264cf0a3690f958dc567a48a9d5d8d91c25030b5118a1bb1916cf9552f8b4a0.mp3,Ostschweiz,Wie fühlen Sie sich als Entertainer mittleren Alters?,viː fyːlən ziː zɪç als (en)ɛntəteɪnə(de) mɪtlərən altɜs,viːɾ vyːlə tsiː ziːx als ɛndɔteːnɔ mɪçlrən ɛltɔs,viː fyːlən ziː zɪç als (en)ɛntəteɪnə(de) mɪt reːnaldɑːs
684dd9cf-2844-407b-9a7f-12e7b559773f/adc3afd06fff3571f9d84dfbfb6525a52ca8b088337d1056ba3368c277fbdade.mp3,Ostschweiz,Wie viele SMS und Telefone haben Sie seit gestern Abend erhalten?,viː fiːlə ɛsɛmɛs ʊnt teːleːfoːnə hɑːbən ziː zaɪt ɡɛstɜn ɑːbənt ɛɾhaltən,miːviːl aɪsəmɛs ʊnt dɛlə fʊən hantɪk ɛʃtə ɑːbə giːbəxɔ,viː fiːlə ɛsɛmɛs ʊnt teːleːfoːn hɑːbən zɪç dɛɾ anbiːtɜ ɛɾhaltən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/180209841bf672790ec1936e312dd6e655ff5c5d243ad188343779aaf10b6397.mp3,Ostschweiz,Auch heute habe ich diesen Eindruck noch.,aʊx hɔøtə hɑːbə ɪç diːzən aɪndɾʊk nɔx,aʊ hy tɛni deːid ʊkɹiː mɔnɑn,aʊx hɔøtə hɑːbə ɪç deːn aɪndɾʊk ɪmɜ nɔx
72911186-8b0e-4c0b-af3d-4d8765072930/ae4529dd35b080ddf4ce9e21cb0e8121736e7a15b20bcd7078ba1584191b9a07.mp3,Ostschweiz,Auf linker Seite tönt es genau gleich.,aʊf lɪŋkɜ zaɪtə tœnt ɛs ɡənaʊ ɡlaɪç,ɔftə lɪŋkəziːtətə dœns gənaɾblɪç,aʊf dɛɾ lɪŋkən zaɪtə klɪŋt ɛs ɡənaʊ ɡlaɪç
831d404d-b189-42b6-8120-073c1f8af73c/c75f6bcb886b7efba465d1eecc8edbdc3d4941b1f62b16ddbf00ba9a14852967.mp3,Ostschweiz,Zu viele der Demonstranten sind mittlerweile politisch zu frustriert.,tsuː fiːlə dɛɾ deːmɔnstɾantən zɪnt mɪtlɜvaɪlə poːliːtɪʃ tsuː frʊstɾiːɾt,tsuːfiːl foːr dɛm ɔn ʃtɾantə zɪgɛ miːkɛɾviːlə poːlɪtɪçt fuːʃtɾiːɾt,tsuː fiːlə deːmɔnstɾantən zaɪən mɪtlɜvaɪlə poːliːtɪʃ tsuː frʊstɾiːɾt
831d404d-b189-42b6-8120-073c1f8af73c/2b662368bd3be07dca9f279a6ac9437a8b7262717ae7fce2151e12cf1051397d.mp3,Ostschweiz,Diese Situation ist sehr gefährlich.,diːzə ziːtuːatsjoːn ɪst zeːɾ ɡəfɛːɾlɪç,ɪɾ zɪktvatsɪoːn ɪnz sɛrk fyːɾlɔx,diːzə ziːtuːatsjoːn ɪst zeːɾ ɡəfɛːɾlɪç
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/89cde02cf22f10156d8aa9178c1e556a8447a9026c1848a2611a8f7794e75b91.mp3,Ostschweiz,Besser sieht es bei Bern 96 aus.,bɛsɜ ziːt ɛs baɪ bɛɾn zɛks ʊntnɔøntsɪç aʊs,besɛkseːts bɪvɛɾən zɛksɪn yːnskʊs,bɛsɜ ziːt ɛs baɪ bɛɾn zɛks ʊntnɔøntsɪç aʊs
248e0121-1803-4980-a746-17ffbd799791/41a6d3cc68f63b14e3c1100f262fb83ff079ef2a2678e71ea04a5133dc92c91d.mp3,Ostschweiz,Ich danke aber auch allen Fiko-Mitgliedern für ihren ausserordentlichen Einsatz.,ɪç daŋkə ɑːbɜ aʊx alən fiːkoːmɪtɡliːdɜn fyːɾ iːrən aʊszeːrɔɾdəntlɪçən aɪnzats,ɪç dɑŋkənaɪnɑːv alənə fiːk kɔmɪkgliːtɑː fyːrɪən ʊsɛrɔːgənləxəniːzɛts,ɪç daŋkə aʊx alən fiː koːmɪtɡliːdɜn fyːɾ iːrən aʊszeːrɔɾdəntlɪçən aɪnzats
a677eda9-7709-4c9d-8656-e7b665140f3b/e162b5de5134a1a9325c6d39e4d205e89938d7dab725b7ebc7c7d55776be18cc.mp3,Ostschweiz,In weiteren Studien wollen die Forscher ihre Herkunft klären.,ɪn vaɪtərən ʃtuːdɪən vɔlən diː fɔɾʃɜ iːrə hɛɾkʊnft klɛːrən,ɪ viːdərə ʃtuːdɪə bɛn diː fɔɾsɔː iːr ɛɾ kɔmt klaɪə,ɪn vaɪtərən ʃtuːdɪən vɔlən diːzə fɔɾʃɜ iːrə hɛɾkʊnft klɛːrən
684dd9cf-2844-407b-9a7f-12e7b559773f/c0495f6607a728fb332e3d8e88dad91e3969713863f5a902f9f95de9aff21d1b.mp3,Ostschweiz,Gefilmt wurde aus der Ich-Perspektive.,ɡəfɪlmt vʊɐdə aʊs dɛɾ ɪçpɛɾspɛktiːvə,fiːmt vɑːrɪç aʊs deː iːx pɛrʃpɛktivɛ,ɡəfɪlmt vʊɐdə aʊs dɛɾ ɪçpɛɾspɛktiːvə
72911186-8b0e-4c0b-af3d-4d8765072930/9b4b06d103702b9aa87c1bc202ed858541e88e503b5de0422b19ea117c64edc9.mp3,Ostschweiz,Mailand fühlt sich von anderen Institutionen im Stich gelassen.,maɪlant fyːlt zɪç fɔn andərən ɪnstiːtuːtsjoːnən ɪm ʃtɪç ɡəlasən,maɪdant fyːlt zɪç fɔːandərə ɪnʃiːtʃiːoːn ɛm ʃtɪçtɔ,maɪlant fyːlt zɪç fɔn andərən ɪnstiːtuːtsjoːnən ɪm ʃtɪç klɑːɾ
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/98c60e5bbebfc181d9ef6527112e6c629e02deafa1a131fbcafc922280a51811.mp3,Ostschweiz,Diese Konzentration stand ganz im Gegensatz zu Federer.,diːzə kɔntsɛntɾatsjoːn ʃtant ɡants ɪm ɡeːɡənzats tsuː feːdərɜ,ɪçtɛɾkɔnsɛntɾɑtsɪɔnɪçkants ɪn gɛlgəsɑts tsʊm fɛltərɔkː standə,diːzə kɔntsɛntɾatsjoːn ʃtant ɡants ɪm ɡeːɡənzats tsʊm feːdeːrɔk
7f4b1ca8-c652-4056-96fb-f02e82182574/a14547efec5fbb094b4f87beddef6aef4406366cabe772efbe6c8b1fae18c6a5.mp3,Ostschweiz,Erst einmal musste er sein Dilemma seinen Eltern beichten.,eːɾst aɪnmɑːl mʊstə ɛɾ zaɪn diːlɛmɑː zaɪnən ɛltɜn baɪçtən,tseːɾʃəmɑːl heːt dɛɾzɪst diː lɛmɑː møːsə ziːn ɛltərə biːxtə,tsuːeːɾst aɪnmɑːl mʊstə ɛɾ zaɪn diːlɛmɑː zaɪnən ɛltɜn baɪçtən
72911186-8b0e-4c0b-af3d-4d8765072930/be2e55b28bc46300658c8bf982c361788eeffa6482c0f9ec3769de6b6500836d.mp3,Ostschweiz,Eine Anpassung bei der Schulsozialarbeit ist aber nicht erfolgt.,aɪnə anpasʊŋ baɪ dɛɾ ʃuːlzoːtsiːɑlaɾbaɪt ɪst ɑːbɜ nɪçt ɛɾfɔlkt,eɪ ɑɹ pɑsɪk biːdɪʃuːə səltsɪɑːl ɑːlɑːl baɪt diː ʃɑːbən dɪː fɔlkt,aɪnə anpasʊŋ baɪ dɛɾ ʃuːlzoːtsiːɑlaɾbaɪt ɪst ɑːbɜ nɪçt ɛɾfɔlkt
7434adf8-538b-48d6-8bab-c1af135ce063/f57c70a36ba24e4f45bffa71885819d7fd6baa080bbdeb4101796b6ef565511a.mp3,Ostschweiz,"Er hatte 1,5 Promille sowie Kokain im Blut.",ɛɾ hatə aɪns fʏnf pɾoːmɪlə zoːviː koːkaɪn ɪm bluːt,ɛɾ hɛt aɪs kɔn vyːn fryːlzə oːviː kɔkɾətən bloːkə,ɛɾ hatə aɪns fʏnf fɔn miːɾ zoː viː koːkaɪn ɪm bluːt
72911186-8b0e-4c0b-af3d-4d8765072930/68a9abe1a1d732587988ec373f9af4b9b875bfc7ce836fdf03dac7b05f971c85.mp3,Ostschweiz,Das Proben geht nämlich jetzt direkt weiter.,das pɾoːbən ɡeːt nɛːmlɪç jɛtst diːrɛkt vaɪtɜ,spɔpleːm gɑːt nɛm ɪfɪt diː rɛkt ʋiːtɛ,das pɾoːbleːm ɡeːt nɛːmlɪç jɛtst diːrɛkt vaɪtɜ
0bda2f56-850b-4930-9370-89ba5bb5e80a/d5e34457d81462b619753fdc32c0112d20e17c37910be05dec98b3754beaacff.mp3,Ostschweiz,Wir durften hier zwei sehr gute Jahre verbringen.,viːɾ dʊɐftən hiːɾ tsvaɪ zeːɾ ɡuːtə jɑːrə fɛɾbɾɪŋən,viː hɛn tɔːtsvaɪz ɛkwɛt diː ɔːfɛrɪŋə dɛɾfə,viːɾ hɑːbən hiːɾ tsvaɪ zeːɾ ɡuːtə jɑːrə fɛɾbɾɪŋən dʏɾfən
a677eda9-7709-4c9d-8656-e7b665140f3b/c01e8749eb504b200edc60b0c8917a9e071acbc39d1a49177f002a0947cf73b6.mp3,Ostschweiz,Wählen Sie zum Anfangen die tiefere HD-Auflösung.,vɛːlən ziː tsʊm anfaŋən diː tiːfərə hɑːdeːaʊfløːzʊŋ,vɛɾlə tsi tsʊm aɪfɑːnə diː dyːfɔhɑːdə ʊfløːzɪk,vɛːlən ziː tsʊm anfaŋ diː tiːfə hɑːdeːaʊfløːzʊŋ
684dd9cf-2844-407b-9a7f-12e7b559773f/bda5d6977332c95a2edef876fd1168b77921c83c6d13e18246c6a474cbd74f7f.mp3,Ostschweiz,Damals aber wurde Sie noch nicht erhört.,dɑmɑːls ɑːbɜ vʊɐdə ziː nɔx nɪçt ɛɾhœɾt,taːmɛs iːɾsiːaː bɛnyːt ɛhɵːɵdɯːɔːɫdɯː,dɑmɑːls vʊɐdə ziː ɑːbɜ nɪçt ɛɾhøːt
937d2af6-fc16-47b1-a53b-4dee4accc211/90aff968f233c355a513377bb87e7e99e7701e42a7d8eb41616091c8cc11ba3e.mp3,Ostschweiz,Was wird nun aus euch?,vas vɪɾt nuːn aʊs ɔøç,vɑː v jɑp jɛtst u sɔːi,veːɾ vɪɾt jɛtst aʊs ɔøç
937d2af6-fc16-47b1-a53b-4dee4accc211/5aefdc3405a8a6d3b3f4b2e523a92eeff21eeea30c583fe6eb036a9c899a873a.mp3,Ostschweiz,14 ähnliche Klagen waren bereits im September eingereicht worden.,fɪɾtseːn ɛːnlɪçə klɑːɡən vɑːrən bəraɪts ɪm zɛptɛmbɜ aɪnɡəraɪçt vɔɾdən,fiːɾatsə ɛntlɪçə klɛgə zɪnt bəraɪt ziːm zɛptəndɛm bɔːiːkraɪçt vʊɐdən,fɪɾtseːn ɛːnlɪçə klɑːɡən vʊɐdən bəraɪts ɪm zɛptɛmbɜ aɪnɡəraɪçt
937d2af6-fc16-47b1-a53b-4dee4accc211/893c8fb7b42e8d76daf9195da92aeb553671aea536f7801417eda8a040cbdad8.mp3,Ostschweiz,An Kraft dürfte es diesem Mustang also nicht gefehlt haben.,an kɾaft dʏɾftə ɛs diːzəm mʊstaŋ alzoː nɪçt ɡəfeːlt hɑːbən,aɾgɾaft dɛɾ ɔf diː stɛmmʊstɑːŋ alzoː nøːdkfɛltɑː,aɪnə kɾaft dʏɾftə das tɪmmʊstaŋ alzoː nɪçt ɡəfeːlt hɑːbən
937d2af6-fc16-47b1-a53b-4dee4accc211/9b60d877b8a3ab68e74292ed18b44fa6999aef8a12a2e2f4fdd2679699a487f5.mp3,Ostschweiz,Ich fand aber nur kurzen Schlaf.,ɪç fant ɑːbɜ nuːɾ kʊɐtsən ʃlɑːf,iːhɑːn nɑːbɑː nuːr xuːrɑːtsɪʃ lɑːf kfʊndən,ɪç fant ɑːbɜ nuːɾ kʊɐtsən ʃlɑːf
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/f4d2dee150b23a8541090c524f05ed505605f718190a929a9067676e85edcc98.mp3,Ostschweiz,Die Motoren dazu leisten 95 oder 115 PS.,diː moːtoːrən dɑːtsuː laɪstən fʏnf ʊntnɔøntsɪç oːdɜ aɪnhʊndɜt fʏnftseːn peːɛs,tsuːtoːrə dɛtssuː ɛɾlaɪʃtət fyːfən ɪnsk oːdɛhʊndə pfyːftsə peːɛs,diː moːtoːrən dɑːtsuː laɪstən fʏnf ʊntnɔøntsɪç oːdɜ aɪnhʊndɜt fʏnftseːn peːɛs
72911186-8b0e-4c0b-af3d-4d8765072930/887b22652bb52425a54c1d083d5d34f4c9476047825448385fae032196d10911.mp3,Ostschweiz,Sie lässt das Auto vorsorglich beschlagnahmen.,ziː lɛst das aʊtoː foːɾzɔɾklɪç bəʃlaɡnɑːmən,ɪlɔːts aʊtɛɾ fɔːsɑːglɪç bɪʃlɑːgən,ziː lɛst ɛs aʊx foːɾzɔɾklɪç bəʃlɑɡənən
684dd9cf-2844-407b-9a7f-12e7b559773f/bca8641e7cae3e8bb920b8718f8d34b24511522a44aa0979290b36132cefae01.mp3,Ostschweiz,In den letzten sechs Monaten bestritt ich nur ein Turnier.,ɪn deːn lɛtstən zɛks moːnɑːtən bəʃtɾɪt ɪç nuːɾ aɪn tʊɐniːɾ,aɪdə lɛtstə zɛçst mɪnət haɪn numə aɪstə neːr bɛʃtɾɪptə,ɪn deːn lɛtstən zɛks moːnɑːtən bəʃtɾɪtə ɪç nuːɾ aɪn tʊɐniːɾ
831d404d-b189-42b6-8120-073c1f8af73c/54922e23b32280744dd502d8ac77a6dca01743a1b5cb6d2e3b3623827d0389a2.mp3,Ostschweiz,Und versteht es auch umzusetzen.,ʊnt fɛɾʃteːt ɛs aʊx ʊmtsuːzɛtsən,ʊnt fɔɾ stɔːtsaʊ ʊntsɛtsə,ʊnt fɛɾʃteːt ɛs aʊx ʊmtsuːzɛtsən
7f4b1ca8-c652-4056-96fb-f02e82182574/5f86464c7d685ae9d128443ce9939d2a92a653a3b87d801dd73bf5a83ebccd27.mp3,Ostschweiz,Heute begann in einem zweiten Drittel Ägyptens die Stichwahl.,hɔøtə bəɡan ɪn aɪnəm tsvaɪtən dɾɪtəl ɛːɡʏptəns diː ʃtɪçvɑːl,hyːt hɛt ɪtsvaɪdɾiːtəl ɛɾkyːptən tʃtɪçvaɾ laɾkfaŋən,hɔøtə bəɡan ɪn tsvaɪ dɾɪtəln ɛːɡʏptəns diː ʃtɪçvɑːl
684dd9cf-2844-407b-9a7f-12e7b559773f/a953525cb9c41a8f7570e038a91ab099163fecf6ea4fdc94b83021540ed2d321.mp3,Ostschweiz,In diesen sammelt sich der Müll.,ɪn diːzən zaməlt zɪç dɛɾ mʏl,iːdɛm zɛmə tsɪçt dɛn apvalb,ɪn diːzəm zaməlt zɪç dɛɾ apfal
831d404d-b189-42b6-8120-073c1f8af73c/b26c9f2cf1efcb86bb22eac0ed246b4c5f898d1650346a8a4693b4dea76d55ef.mp3,Ostschweiz,Der Soul wird mit einem Benzin- und einem Dieselmotor geliefert.,dɛɾ zuːl vɪɾt mɪt aɪnəm bɛntsiːn ʊnt aɪnəm diːzəlmoːtoːɾ ɡəliːfɜt,ɛsəl vɪɾt miːdə mɛn bɛnt ziːn ʊntə mɛnə diːsəl mɔnə dɔkɾivɛrət,dɛɾ zoːl vɪɾt mɪt aɪnəm bɛntsiːn ʊnt aɪnəm diːzəlmoːtoːɾ ɡəliːfɜt
684dd9cf-2844-407b-9a7f-12e7b559773f/ac4cdad1a3913d4474a8cdf55a69d884f782a41fcf631d4956bc61e7046f9050.mp3,Ostschweiz,Es wäre sicher nicht zielführend.,ɛs vɛːrə zɪçɜ nɪçt tsiːlfyːrənt,ɛs vɛsɪç ɦɪnɛtsɪl fyːɾɛnd,ɛs vɛːrə zɪçɜ nɪçt tsiːlfyːrənt
684dd9cf-2844-407b-9a7f-12e7b559773f/ae2441aea3f17afdb582b5206638a102733a01423d2a93c3bfacd34ea740a133.mp3,Ostschweiz,Früher liess man Drachen steigen.,fryːɜ liːs man dɾaxən ʃtaɪɡən,toːrɛnɯː hɛp mɛtɾaxɪʃtiːgəlɔːn,fryːɜ hat man dɾaxən ʃtaɪɡən lasən
7f4b1ca8-c652-4056-96fb-f02e82182574/44714df64e8d437e5765a95fb983b56a88b648a01626ddd0dc7eec9021701415.mp3,Ostschweiz,Dabei beeinflussen nicht alle Veränderungen des Klimas die Migration gleich stark.,dɑːbaɪ bəaɪnflʊsən nɪçt alə fɛɾɛndərʊŋən dɛs kliːmɑːs diː mɪɡɾatsjoːn ɡlaɪç ʃtaɾk,dɑːx hɛɾbə iːflaʊsət niːt aɪlɛvɔː ɛndɛɾɪgə fɔn kliməd miː gɾatsiːoːm gliːɾʃtɑːk,dɑːhɛɾ bəaɪnflʊsən nɪçt alə fɛɾɛndərʊŋən dɛs kliːmɑːs diː mɪɡɾatsjoːn ɡlaɪç ʃtaɾk
831d404d-b189-42b6-8120-073c1f8af73c/4c68ea432428985ca835adc1428cef9699451c51d18c0cd477c70d97ad5575dd.mp3,Ostschweiz,Bisher haben dabei moralische Kriterien dominiert.,bɪsheːɾ hɑːbən dɑːbaɪ moːrɑlɪʃə kɾiːteːriːən doːmiːniːɾt,ɪs jɛts hɛnt deːbiːmoːɾɑːlɪʃɪ kɾiːteːriːɛ dɔmɪniːɾʊnt,bɪs jɛtst doːmiːniːɾtən dɑːbaɪ moːrɑlɪʃə kɾiːteːriːən
7f4b1ca8-c652-4056-96fb-f02e82182574/9972a841d7dba5b90bf77636acd9e451bab169bec4a4127330987117f6b6b196.mp3,Ostschweiz,Doch der Zwischenfall endete nicht für alle glimpflich.,dɔx dɛɾ tsvɪʃənfal ɛndətə nɪçt fyːɾ alə ɡlɪmpflɪç,dɔxt tsuːʃɛfɑːl hɛnt nɪçfɪɾ alɪ glɪmtflɪç gɛndɛt,dɔx dɛɾ tsvɪʃənfal ɛndətə nɪçt fyːɾ alə ɡlɪmpflɪç
7434adf8-538b-48d6-8bab-c1af135ce063/f63c10145bc2a5c4554c59286d20e533bb4db4ab67809eff1a9fe24e001fa349.mp3,Ostschweiz,Jedes Mal lief sie bisher damit auf.,jeːdəs mɑːl liːf ziː bɪsheːɾ dɑːmɪt aʊf,jɛtəs mɔl laʊftsiʊt biːt ɛɾdə miːk duːf,jeːdəs mɑːl lɔøft ziː bɪsheːɾ dɑːmɪt aʊf
248e0121-1803-4980-a746-17ffbd799791/48fe2b736b0ae00b6207f92bf8e006d4b0ec2a636ba5d2e079370c79c65479f6.mp3,Ostschweiz,Die Hersteller werden so nicht entschädigt.,diː hɛɾʃtɛlɜ vɛɾdən zoː nɪçt ɛntʃɛːdɪçt,pɛɾʃtɛl ɛvɛɾdə toː nʊt ɛntʃətɪkət,diː hɛɾʃtɛlɜ vɛɾdən zoː nɪçt ɛntʃɛːdɪçt
684dd9cf-2844-407b-9a7f-12e7b559773f/efa8e7c378a89d5a8029601a39833bc3be4d44d6b9294b1f10276017e11ca6fc.mp3,Ostschweiz,Unser Sonnensystem hat acht Planeten.,ʊnzɜ zɔnənzʏsteːm hat axt planeːtən,vyːç ɑːsʊnə fyːʃteːm hɛlt aɾxplɑːn iːtə,ʊnzɜ zɔnənzʏsteːm hat axt planeːtən
831d404d-b189-42b6-8120-073c1f8af73c/6e77c4d4d446015e84a87ad299c495093b76973397e66c312e0489c75d9113d2.mp3,Ostschweiz,43 Menschen kamen zu Tode.,dɾaɪ ʊntfɪɾtsɪç mɛnʃən kɑːmən tsuː toːdə,dɾuːʏɾ viːɾts kmɛntʃə sɪn sʊm doː txoː,dɾaɪ ʊntfɪɾtsɪç mɛnʃən kɑːmən tsʊm toːt
937d2af6-fc16-47b1-a53b-4dee4accc211/9dfba0b6a7a2e7e0ed1ea28a9c4b258d941d37dda071c50d570e251d5578280a.mp3,Ostschweiz,Und doch ist er verhältnismässig günstig.,ʊnt dɔx ɪst ɛɾ fɛɾhɛltnɪsmɛsɪç ɡʏnstɪç,ʊntɔx ɪn ɔːx fɛɾhɛltɪsmɛːsɪ gyːnstɪg,ʊnt dɔx ɪst ɛɾ fɛɾhɛltnɪsmɛsɪç ɡʏnstɪç
831d404d-b189-42b6-8120-073c1f8af73c/54dfa6962f871b4633e943bc508acef3eeef9fa3e7c5a62fb2e2485a5b0072c7.mp3,Ostschweiz,Danach muss der Mazda etwa sieben Stunden lang an die Steckdose.,danax mʊs dɛɾ matsdɑː ɛtvɑː ziːbən ʃtʊndən laŋ an diː ʃtɛkdoːzə,nɔx tɛm moːdɛmatsɪtɛ ʏpə ziːbə ʃtʊntlɛŋ ɑːtstɪkt oːzə,naxdeːm mʊs dɛɾ matsdɑː ɛtvɑː ziːbən ʃtʊndən laŋ an diː ʃtɛkdoːzə
248e0121-1803-4980-a746-17ffbd799791/6303ba15a16cead4082fa25a452c4d42582e2cf984e67b9e1149101ba0d6b17b.mp3,Ostschweiz,Und davon gibt es im FX reichlich.,ʊnt dɑːfɔn ɡiːpt ɛs ɪm ɛfɪks raɪçlɪç,ʊnt dɑːfɔːkeːtʃim ɛfiːks riːklɪç,ʊnt dɑːfɔn ɡiːpt ɛs iːm hɛfɪçst raɪçlɪç
a677eda9-7709-4c9d-8656-e7b665140f3b/a48f262287f17efa555868a74745b8afb113aca465b4d46cf61063fe53043a90.mp3,Ostschweiz,Sie kümmerte sich nicht im Geringsten um das Glück ihres Vaters.,ziː kʏmɜtə zɪç nɪçt ɪm ɡərɪŋstən ʊm das ɡlʏk iːrəs fɑːtɜs,zɪh haɪt ziːɾ nɛd ɪm gɾɛŋkʃteːʊm ʃglʏk fɔːɾ iːrən vɑːtɛ gɾʏmərə,ziː hat zɪç nɪçt ɪm ɡərɪŋstən ʊm das ɡlʏk iːrəs fɑːtɜs ɡəkʏmɜt
72911186-8b0e-4c0b-af3d-4d8765072930/952a649fa2d0ae2926b6a73cc92ee68a5a6effdadbe75e1f13d10916746ca310.mp3,Ostschweiz,Es ist aber der Elternbeitragssatz.,ɛsɪst ɑːbɜ dɛɾ ɛltɛɾnbaɪtɾaksats,æsi ʃɑbʊt æt æv tɹəbiː tɹæksats,ɛsɪst ɑːbɜ dɛɾ ɛltərən baɪtɾaksats
72911186-8b0e-4c0b-af3d-4d8765072930/66f04dc08f9cec3eeb9450771416efaeea9fb048b4f4564abde136cc72b4ed60.mp3,Ostschweiz,Aber auch in der Schweiz wurden insgesamt 171 Stellen abgebaut.,ɑːbɜ aʊx ɪn dɛɾ ʃvaɪts vʊɐdən ɪnsɡeːzamt aɪnhʊndɜt aɪn ʊntziːptsɪç ʃtɛlən apɡəbaʊt,ɑːbɛːɾ aʊɪtɛʃviːts ziːnt ɪns gəzantɔn dɑːnɪsiːbətsʃtɛlɛ apwɑːt vɔɾdə,ɑːbɜ aʊx ɪn dɛɾ ʃvaɪts vʊɐdən ɪnsɡeːzamt aɪnhʊndɜt aɪn ʊntziːptsɪç ʃtɛlən abaʊt
831d404d-b189-42b6-8120-073c1f8af73c/7f55115b70a46baa7e5fc8421285509fe2466050e36ed8a1cf4b3c266c2cc190.mp3,Ostschweiz,Dann ist da noch die Sache mit dem Sandwich-Kind.,dan ɪst dɑː nɔx diː zaxə mɪt deːm zandvɪçkɪnt,dɛnɪ ʃtɔnɔːdiː zax mɪt ʊnt zɛndvɪtʃ kɪnd,dan ɪst hiːɾ nɔx diː zaxə mɪt deːm zandvɪçkɪnt
831d404d-b189-42b6-8120-073c1f8af73c/37c1a0f0481f33626bb0f74685cd7851c6a1912298de47b53f5d2c27896fb491.mp3,Ostschweiz,Darf ich meine Freundin darauf ansprechen?,daɾf ɪç maɪnə frɔøndɪn dɑːraʊf anʃpɾɛçən,dɛɾ fiːn vɪnɪfʊldɪn ɔf dɑː ɑːr spɛçə,daɾf ɪç maɪnə frɔøndɪn aʊf hiːɾ anʃpɾɛçən
684dd9cf-2844-407b-9a7f-12e7b559773f/c3a3d6010529e4ce99f3c4987f7ed3f56fa145fe3fdd784427ec8d885b498b49.mp3,Ostschweiz,"Diese Fördergelder, auch für die Unterführung, stammen aus dem Agloprogramm 2. Generation.",diːzə fœɾdɜɡɛldɜ aʊx fyːɾ diː ʊntɜfyːrʊŋ ʃtamən aʊs deːm aɡlɔpɾɔɡɾam tsvaɪ ɡɛneːratsjoːn,diːl fyːɾtɛgaɪzɛɾ aʊfiːɾt ʊntɪfiːɾiːk stamɛt ʊs dɛm tsaɪt dɛɾ aʊgləpɔgɾɑmtsvaɪtɪgeːnɛɾatsiːɔn,diːzə fœɾdɜɡɛldɜ aʊx fyːɾ diː ʊntɜfyːrʊŋ ʃtamən aʊs deːm tsvaɪtən aɡlɜpɾɔɡɾam tsvaɪtɜ ɡɛneːratsjoːn
7f4b1ca8-c652-4056-96fb-f02e82182574/8aff0121397053a7dd99bad54ed1ac63481c6f9954b52a326cfc2206c39180d7.mp3,Ostschweiz,Italien könnte sich noch zum Albtraum für die EU entwickeln.,iːtɑːlɪən kœntə zɪç nɔx tsʊm alptɾaʊm fyːɾ diː eːuː ɛntvɪkəln,ɪtɑːlə ɣœnt diː ziːx nɔʊtsʊm aɪlʊnt dɛlʊt ɛnʊt vɪklə,iːtɑːlɪən kœntə zɪç nɔx tsʊm ɛlptɾaʊm fyːɾ diː eːuː ɛntvɪkəln
a677eda9-7709-4c9d-8656-e7b665140f3b/ea59f8d899cf57a8db355ad7dcd11f81c1b7b28f661308943ac31e6a3158adbd.mp3,Ostschweiz,"Ich möchte darum bitten, dass du diese Tradition aufrechterhälst.",ɪç mœçtə dɑːrʊm bɪtən das duː diːzə tɾɑdiːtsjoːn aʊfrɛçtɜhɛːlst,ɪmœxtɹʊm bɪtɛɾ dɛs duːdiːɾ tɾɑditsiːoːn ʊfɾɛxtɛɾhɑltɪʃ,ɪç mœçtə dɑːrʊm bɪtən das duː diːzə tɾɑdiːtsjoːn aʊfrɛçtɜhaltən hast
72911186-8b0e-4c0b-af3d-4d8765072930/391d873a2b7f236cfd7521b6b07cb07582ab7f0b8dfca78a58fe933752bb2911.mp3,Ostschweiz,Ansonsten können wir nicht zählen.,anzoːnstən kœnən viːɾ nɪçt tsɛːlən,suʃ kʰømi ɑn nɛt sɛlɛ,zɔnst kɔmən viːɾ nɪçt tsuːzamən
a677eda9-7709-4c9d-8656-e7b665140f3b/da63354bd03918a5f9ba610acbe7bde8f48a16aa0ded6914007e1ffbb94d2913.mp3,Ostschweiz,Sie stehen jenseits der ukrainischen Grenze bereit.,ziː ʃteːən jɛnzaɪts dɛɾ ʊkɾaɪnɪʃən ɡɾɛntsə bəraɪt,ɪmziː ʃtœln diːɾ diːɾ dɛs fɔn dɛrʊkɾaɪgɪʃə gaɪntsə bəlaɪt,ziː ʃteːən jɛnzaɪts dɛɾ ʊkɾaɪnɪʃən ɡɾɛntsən bəraɪt
